Date,PeerFlow5,OwnFlow5,Forward5,ExitDate5,PeerFlow20,OwnFlow20,Forward20,ExitDate20,PeerFlow60,OwnFlow60,Forward60,ExitDate60,rate_us_real_10y_level,rate_us_real_10y_change_20d,currency_usdcnh_return_20d,price_return_20d
2014-01-15,-0.226482151464,-0.087462828298,-0.001644736842,2014-01-23,-0.252526669622,-0.292881762906,0.053865131579,2014-02-20,-0.152672726926,-0.366486242670,0.064967105263,2014-04-18,0.620000000000,-0.090000000000,-0.008213467780,-0.001640689089
2014-01-16,-0.226482151464,-0.065117732861,0.009860312243,2014-01-24,-0.252526669622,-0.280606109196,0.054231717338,2014-02-21,-0.152672726926,-0.377329030915,0.057929334429,2014-04-21,0.620000000000,-0.050000000000,-0.007998023146,0.007441091360
2014-01-17,-0.209060447506,-0.062472051977,0.013957307061,2014-01-27,-0.222604010297,-0.276554285830,0.055008210181,2014-02-24,-0.133588636060,-0.384336350446,0.051313628900,2014-04-22,0.610000000000,-0.110000000000,-0.008060333117,0.014583333333
2014-01-20,-0.209060447506,-0.050312609011,0.004885993485,2014-01-28,-0.222604010297,-0.272398338884,0.062296416938,2014-02-25,-0.133588636060,-0.396473517274,0.045195439739,2014-04-23,0.580000000000,-0.210000000000,-0.008512249737,0.049957301452
2014-01-21,0.022522691612,-0.057212858758,0.005330053301,2014-01-29,-0.222604010297,-0.278252983490,0.072980729807,2014-02-26,-0.133588636060,-0.406662487080,0.055760557606,2014-04-24,0.580000000000,-0.150000000000,-0.008048836749,0.035925612849
2014-01-22,0.022522691612,-0.037653695539,0.015238879736,2014-01-30,-0.222604010297,-0.242498706674,0.086902800659,2014-02-27,-0.133588636060,-0.404544453293,0.064662273476,2014-04-25,0.590000000000,-0.170000000000,-0.006448637386,0.027895181741
2014-01-23,0.022522691612,-0.020896021398,0.001220504475,2014-02-07,-0.222604010297,-0.219361574516,0.062245728234,2014-02-28,-0.133588636060,-0.379576992338,0.063059397884,2014-04-28,0.620000000000,-0.180000000000,-0.007294702696,0.021043771044
2014-01-24,-0.308372308167,-0.017535491835,0.008097165992,2014-02-10,-0.462331406001,-0.204466456142,0.070040485830,2014-03-03,-0.400765908180,-0.377663639433,0.063967611336,2014-04-29,0.660000000000,-0.140000000000,-0.005697442737,0.034917963820
2014-01-27,-0.330398901607,-0.010595614828,0.016207455429,2014-02-11,-0.479454791409,-0.173971504057,0.083873581848,2014-03-04,-0.419849999046,-0.374886195262,0.055510534846,2014-04-30,0.610000000000,-0.190000000000,-0.004914551022,0.031236984590
2014-01-28,-0.352425495048,-0.003569694720,0.027324632953,2014-02-12,-0.496578176816,-0.164603634448,0.070962479608,2014-03-05,-0.438934089912,-0.377117660710,0.073409461664,2014-05-05,0.640000000000,-0.160000000000,-0.005829367497,0.036180058898
2014-01-29,-0.352425495048,0.000000000000,0.023529411765,2014-02-13,-0.487807710846,-0.145836371591,0.064503042596,2014-03-06,-0.438934089912,-0.372654729814,0.065720081136,2014-05-06,0.620000000000,-0.140000000000,-0.006081882911,0.033249158249
2014-01-30,-0.352425495048,0.000000000000,0.028443722064,2014-02-14,-0.487807710846,-0.175882932320,0.075985371800,2014-03-07,-0.438934089912,-0.372654729814,0.062169849655,2014-05-07,0.550000000000,-0.250000000000,-0.004612782110,0.024136496047
2014-02-07,-0.063694943683,0.017848473599,0.040963855422,2014-02-17,-0.487807710846,-0.133683340625,0.054216867470,2014-03-10,-0.438934089912,-0.363728868022,0.040160642570,2014-05-08,0.570000000000,-0.170000000000,-0.003212672299,0.023102310231
2014-02-10,-0.032895097534,0.021418168318,0.035087719298,2014-02-18,-0.487807710846,-0.125330137924,0.042663476874,2014-03-11,-0.438934089912,-0.361497402574,0.033492822967,2014-05-09,0.530000000000,-0.220000000000,-0.003670756308,0.027104722793
2014-02-11,0.000000000000,0.028659864725,0.019452163557,2014-02-19,-0.487807710846,-0.116874169578,0.052401746725,2014-03-12,-0.438934089912,-0.359265937126,0.026597856292,2014-05-12,0.510000000000,-0.210000000000,-0.001596479473,0.029893529894
2014-02-12,-0.170069955442,0.035569973251,0.015854141895,2014-02-20,-0.574916230640,-0.090586500737,0.065794688862,2014-03-13,-0.534354544240,-0.354660235494,0.027348394768,2014-05-13,0.560000000000,-0.140000000000,-0.000422283311,0.045624222314
2014-02-13,-0.170069955442,0.035569973251,0.013828526274,2014-02-21,-0.574916230640,-0.052094186289,0.068747530620,2014-03-14,-0.534354544240,-0.367282716414,0.025681548795,2014-05-14,0.590000000000,-0.130000000000,-0.000207013621,0.043532338308
2014-02-14,-0.170069955442,0.021042590203,-0.008487654321,2014-02-24,-0.574916230640,-0.042744035563,0.042052469136,2014-03-17,-0.534354544240,-0.371381192565,0.006944444444,2014-05-15,0.560000000000,-0.100000000000,0.000331224537,0.051070840198
2014-02-17,-0.170069955442,0.010484524841,0.005007704160,2014-02-25,-0.574916230640,-0.030187565406,0.041602465331,2014-03-18,-0.534354544240,-0.374348676580,-0.000385208012,2014-05-16,0.590000000000,0.000000000000,0.000157497285,0.060457516340
2014-02-18,-0.238097937618,0.006965340466,0.019080996885,2014-02-26,-0.495499215460,-0.026923698239,0.039719626168,2014-03-19,-0.572522725972,-0.371629257437,0.007009345794,2014-05-19,0.590000000000,0.020000000000,0.000967757986,0.046843177189
2014-02-19,-0.081968332901,-0.024043745878,0.029652750683,2014-02-27,-0.495499215460,-0.027384505847,0.030042918455,2014-03-20,-0.572522725972,-0.382495609994,0.012875536481,2014-05-20,0.570000000000,-0.050000000000,0.003028515894,0.057929334429
2014-02-20,-0.081968332901,-0.041217850077,0.017537022603,2014-02-28,-0.495499215460,-0.027861361863,0.036243180047,2014-03-21,-0.572522725972,-0.393361962550,0.012860483242,2014-05-21,0.600000000000,-0.020000000000,0.004660644004,0.052933935166
2014-02-21,-0.122952499351,-0.054957133436,0.028404669261,2014-03-03,-0.528638242572,-0.035070983671,0.031128404669,2014-03-24,-0.591606816837,-0.405928280246,0.008171206226,2014-05-22,0.630000000000,0.020000000000,0.008167330677,0.060369609856
2014-02-24,-0.081968332901,-0.055337280726,0.025297048678,2014-03-04,-0.506611649131,-0.035318716094,0.005749329245,2014-03-25,-0.580527968339,-0.416545619222,-0.003066308931,2014-05-23,0.610000000000,0.030000000000,0.012877995317,0.056933712891
2014-02-25,-0.044643521481,-0.065713020862,0.003439052350,2014-03-05,-0.528638242572,-0.035696947197,0.002292701567,2014-03-26,-0.599254676995,-0.422954013364,-0.010317157050,2014-05-26,0.590000000000,0.010000000000,0.012681986928,0.065687474500
2014-02-26,-0.044643521481,-0.077427710674,-0.005683971201,2014-03-06,-0.528638242572,-0.067582949178,-0.012883668056,2014-03-27,-0.606621364101,-0.440043064409,-0.017051913604,2014-05-27,0.550000000000,-0.040000000000,0.013859646214,0.090049342105
2014-02-27,-0.044643521481,-0.064484695632,0.014170815779,2014-03-07,-0.528638242572,-0.071139946503,-0.014170815779,2014-03-28,-0.620571043564,-0.442179195789,-0.013787820758,2014-05-28,0.510000000000,-0.110000000000,0.014879076402,0.072547403133
2014-02-28,0.000000000000,-0.083595022098,-0.006810442679,2014-03-10,-0.318474718415,-0.099951452152,-0.027620128642,2014-03-31,-0.620571043564,-0.457930583743,-0.032160423761,2014-05-29,0.490000000000,-0.170000000000,0.010334034414,0.065447154472
2014-03-03,-0.089287042962,-0.095190674243,-0.022429906542,2014-03-11,-0.328950975340,-0.117799925750,-0.041495327103,2014-04-01,-0.656569341018,-0.472085035118,-0.048224299065,2014-05-30,0.490000000000,-0.120000000000,0.012624194442,0.070678513732
2014-03-04,0.000000000000,-0.099949654989,0.009520182788,2014-03-12,-0.272111928707,-0.128969391264,-0.027798933740,2014-04-02,-0.639734229709,-0.480629560640,-0.038080731150,2014-06-03,0.440000000000,-0.200000000000,0.014831961307,0.073081607795
2014-03-05,0.046729699840,-0.068666646321,0.024771341463,2014-03-13,-0.238097937618,-0.131608901030,-0.020198170732,2014-04-03,-0.629142544937,-0.464773663995,-0.043064024390,2014-06-04,0.520000000000,-0.100000000000,0.016594530952,0.068839103870
2014-03-06,0.000000000000,-0.088076710986,0.021525679758,2014-03-14,-0.272111928707,-0.152950884981,-0.033610271903,2014-04-04,-0.657054791959,-0.477927635617,-0.050226586103,2014-06-05,0.520000000000,-0.030000000000,0.014839255219,0.065826899634
2014-03-07,0.046729699840,-0.051559475838,0.028952380952,2014-03-17,-0.238097937618,-0.161326524886,-0.017142857143,2014-04-08,-0.652177288702,-0.457908672156,-0.039238095238,2014-06-06,0.530000000000,-0.040000000000,0.010911892886,0.068145161290
2014-03-10,0.049020408830,-0.040463550434,0.034034416826,2014-03-18,-0.272111928707,-0.171247239075,-0.002294455067,2014-04-09,-0.657054791959,-0.443520378471,-0.032122370937,2014-06-09,0.570000000000,0.040000000000,0.014123074881,0.043582566973
2014-03-11,-0.046729699840,-0.065806791261,0.007167106752,2014-03-19,-0.306125919795,-0.208960213975,-0.011693700490,2014-04-10,-0.678237004401,-0.466987065162,-0.049415314975,2014-06-10,0.570000000000,0.060000000000,0.016878490116,0.050099403579
2014-03-12,-0.133930564443,-0.061441163941,-0.018222387505,2014-03-20,-0.204920832252,-0.212958892064,-0.031982149498,2014-04-11,-0.694009957991,-0.453313482974,-0.059873558944,2014-06-11,0.570000000000,0.010000000000,0.017395482145,0.058310194367
2014-03-13,-0.093459399679,-0.050391372997,-0.017005545287,2014-03-21,-0.204920832252,-0.223263354583,-0.028096118299,2014-04-14,-0.694009957991,-0.466831393704,-0.065064695009,2014-06-12,0.540000000000,-0.050000000000,0.017187344708,0.070321811681
2014-03-14,-0.178574085924,-0.050180650341,-0.018881895594,2014-03-24,-0.245904998702,-0.219828533744,-0.020362828582,2014-04-15,-0.684935416298,-0.459375059505,-0.057015920030,2014-06-13,0.490000000000,-0.070000000000,0.017093804841,0.054858934169
2014-03-17,-0.093459399679,-0.063254841104,-0.029585798817,2014-03-25,-0.204920832252,-0.231724863040,-0.044008875740,2014-04-16,-0.667812030891,-0.462317493513,-0.056582840237,2014-06-16,0.480000000000,-0.110000000000,0.020297374354,0.048536209553
2014-03-18,-0.098040817660,-0.022013243167,-0.017602996255,2014-03-26,-0.178574085924,-0.231724863040,-0.024719101124,2014-04-17,-0.690239563634,-0.462317493513,-0.044943820225,2014-06-17,0.520000000000,-0.070000000000,0.020581634352,0.045136186770
2014-03-19,0.154641832334,-0.074191746386,-0.013257575758,2014-03-27,0.000000000000,-0.253399780387,-0.018939393939,2014-04-18,-0.622899118401,-0.486522597885,-0.036363636364,2014-06-18,0.500000000000,-0.070000000000,0.023213386599,0.040776699029
2014-03-20,0.309283664668,-0.070753882619,-0.031966904851,2014-03-28,0.133930564443,-0.247191333257,-0.031590823618,2014-04-21,-0.572393784477,-0.473522809268,-0.044001504325,2014-06-19,0.620000000000,0.020000000000,0.023568684073,0.031566640686
2014-03-21,0.434790485335,-0.088052972668,-0.030188679245,2014-03-31,0.233648499198,-0.247150500116,-0.033584905660,2014-04-22,-0.547948333038,-0.474455517892,-0.014716981132,2014-06-20,0.660000000000,0.030000000000,0.022055917803,0.025174283501
2014-03-24,0.309283664668,-0.072027946843,-0.022865853659,2014-04-01,0.133930564443,-0.245299045164,-0.021722560976,2014-04-23,-0.565071718446,-0.470272603923,-0.007621951220,2014-06-23,0.610000000000,0.000000000000,0.016222774185,0.015775298192
2014-03-25,0.326092864001,-0.090034933554,-0.026686999619,2014-04-02,0.140189099519,-0.251725057008,-0.018299656881,2014-04-24,-0.582195103853,-0.479213471567,0.004193671369,2014-06-24,0.590000000000,0.000000000000,0.014073187134,-0.001531393568
2014-03-26,0.178574085924,-0.075423313346,-0.013051823417,2014-04-03,0.233648499198,-0.251777703177,-0.007677543186,2014-04-25,-0.547948333038,-0.471525262976,0.008829174664,2014-06-25,0.610000000000,0.060000000000,0.011575504865,-0.013956997359
2014-03-27,-0.157482381659,-0.066623520006,-0.005827505828,2014-04-04,0.000000000000,-0.248912444090,0.015151515152,2014-04-28,-0.633565260076,-0.455383521781,0.017871017871,2014-06-26,0.570000000000,0.060000000000,0.013966297828,-0.008455034589
2014-03-28,0.000000000000,-0.067588444307,0.003891050584,2014-04-08,0.233648499198,-0.234000698036,0.022568093385,2014-04-29,-0.547948333038,-0.451530090647,0.005447470817,2014-06-27,0.560000000000,0.070000000000,0.017580769420,-0.012590614269
2014-03-31,0.039370595415,-0.048511662204,0.017550702028,2014-04-09,0.294122452981,-0.206364107212,0.015990639626,2014-04-30,-0.547948333038,-0.421659747122,0.027301092044,2014-06-30,0.600000000000,0.110000000000,0.013880151955,-0.029422859298
2014-04-01,0.040984166450,-0.039577314283,0.026243634939,2014-04-10,0.186918799358,-0.201533298236,0.030943987466,2014-05-05,-0.565071718446,-0.418991069505,0.033685859773,2014-07-01,0.600000000000,0.160000000000,0.014388318947,-0.033295497541
2014-04-02,-0.075758532305,-0.015295509238,0.012446518864,2014-04-11,0.089287042962,-0.208899957401,0.021781408012,2014-05-06,-0.574916230640,-0.413203052841,0.026837806301,2014-07-02,0.630000000000,0.110000000000,0.012255377734,-0.024009146341
2014-04-03,0.140189099519,-0.015295509238,0.027354435326,2014-04-14,0.140189099519,-0.188967648739,0.021492770614,2014-05-07,-0.574916230640,-0.433844566390,0.028917545916,2014-07-03,0.680000000000,0.160000000000,0.013699189648,-0.019062142585
2014-04-04,-0.113637798457,0.000000000000,0.025581395349,2014-04-15,0.044643521481,-0.192359159641,0.003875968992,2014-05-08,-0.592337934599,-0.413203052841,0.019379844961,2014-07-04,0.660000000000,0.130000000000,0.018858955340,-0.032087580219
2014-04-08,-0.113637798457,0.000000000000,-0.009198926792,2014-04-16,0.093459399679,-0.172896565684,-0.006515906478,2014-05-09,-0.592337934599,-0.400445074831,0.008432349559,2014-07-07,0.610000000000,0.040000000000,0.016438378582,-0.001532567050
2014-04-09,-0.157482381659,0.015453084436,-0.006106870229,2014-04-17,0.049020408830,-0.132079459003,-0.012977099237,2014-05-12,-0.627181342517,-0.393681413316,0.000763358779,2014-07-08,0.580000000000,0.010000000000,0.008846687829,-0.011737978039
2014-04-10,-0.163936665801,0.005177698617,-0.004994237418,2014-04-18,0.051547277445,-0.152747713149,-0.004225893200,2014-05-13,-0.644603046475,-0.393582727341,0.006146753746,2014-07-09,0.570000000000,0.000000000000,0.008231491357,-0.018740629685
2014-04-11,-0.245904998702,0.000000000000,-0.020540129327,2014-04-21,-0.051547277445,-0.145929882902,-0.012552301255,2014-05-14,-0.679446454393,-0.371171077308,0.004944845949,2014-07-10,0.510000000000,-0.030000000000,0.011267334988,-0.027468448404
2014-04-14,-0.213678257525,-0.020710794466,-0.032123960695,2014-04-22,0.000000000000,-0.167300648070,-0.013605442177,2014-05-15,-0.679446454393,-0.378120314596,0.007936507937,2014-07-11,0.500000000000,0.010000000000,0.010783842955,-0.015973254086
2014-04-15,-0.256413909030,-0.025492515397,-0.006963249516,2014-04-23,-0.103094554889,-0.139554147009,0.003868471954,2014-05-16,-0.696868158352,-0.358896610943,0.033268858801,2014-07-14,0.520000000000,0.040000000000,0.010950002031,-0.041146216018
2014-04-16,-0.233648499198,-0.045653761870,-0.011136712750,2014-04-24,-0.108697621334,-0.153059387042,-0.006912442396,2014-05-19,-0.630635365130,-0.366835388509,0.001920122888,2014-07-15,0.500000000000,-0.020000000000,0.010658419177,-0.035740878630
2014-04-17,-0.196081635321,-0.046359253307,-0.001930501931,2014-04-25,-0.267861128886,-0.127276841272,0.002316602317,2014-05-20,-0.630635365130,-0.366267765698,0.007335907336,2014-07-16,0.480000000000,-0.020000000000,0.007634551586,-0.035074626866
2014-04-18,-0.163046432001,-0.025888493083,0.014757281553,2014-04-28,-0.393705954146,-0.104694102867,0.009320388350,2014-05-21,-0.653158056742,-0.344784353059,0.007378640777,2014-07-17,0.520000000000,-0.100000000000,0.005369528531,-0.025689459766
2014-04-21,-0.163046432001,-0.021148802978,0.026161655603,2014-04-29,-0.416671927676,-0.106210412483,0.011714174151,2014-05-22,-0.660797803214,-0.350709836710,0.025380710660,2014-07-18,0.520000000000,-0.140000000000,0.002746832282,-0.030978466188
2014-04-22,-0.114944730742,-0.031391260673,0.014803272302,2014-04-30,-0.393705954146,-0.101874490628,0.013245033113,2014-05-23,-0.660797803214,-0.346123417722,0.019867549669,2014-07-21,0.530000000000,-0.080000000000,0.004944824471,-0.023863636364
2014-04-23,-0.060976849123,-0.037207126759,0.022135922330,2014-05-05,-0.368857498053,-0.103890449994,0.005825242718,2014-05-26,-0.660797803214,-0.353399777251,0.017475728155,2014-07-22,0.520000000000,-0.070000000000,0.008896077638,-0.012653374233
2014-04-24,-0.060976849123,-0.016204303863,0.016247582205,2014-05-06,-0.416671927676,-0.071379043113,0.003481624758,2014-05-27,-0.660797803214,-0.352142735189,0.007350096712,2014-07-23,0.490000000000,-0.120000000000,0.008431547826,-0.015684774292
2014-04-25,0.000000000000,-0.037207126759,0.000382701875,2014-05-07,-0.280378199037,-0.076477546192,-0.014542671259,2014-05-28,-0.660797803214,-0.355699732514,-0.003827018752,2014-07-24,0.490000000000,-0.080000000000,0.007842031030,0.003875968992
2014-04-28,0.000000000000,-0.048612911589,-0.014459665145,2014-05-08,-0.416671927676,-0.088020876481,-0.026636225266,2014-05-29,-0.509559549464,-0.371248250850,-0.018264840183,2014-07-25,0.480000000000,-0.080000000000,0.008013105765,0.016615146832
2014-04-29,0.000000000000,-0.027007173105,-0.004990403071,2014-05-09,-0.416671927676,-0.081576049272,-0.022648752399,2014-05-30,-0.493426463009,-0.356969471971,-0.005758157390,2014-07-28,0.520000000000,-0.080000000000,0.007437310643,0.011659541391
2014-04-30,0.000000000000,-0.005520713718,-0.017477203647,2014-05-12,-0.393705954146,-0.072114394033,-0.040273556231,2014-06-03,-0.476195875237,-0.354665825977,-0.014057750760,2014-07-29,0.530000000000,-0.070000000000,0.007007240547,0.022309197652
2014-05-05,0.000000000000,-0.005490402776,-0.013323182337,2014-05-13,-0.368857498053,-0.062132383398,-0.044156832889,2014-06-04,-0.476195875237,-0.355699732514,-0.017891130567,2014-07-30,0.490000000000,-0.140000000000,0.007590041093,0.024599765717
2014-05-06,0.000000000000,0.005520713718,-0.006885998470,2014-05-14,-0.368857498053,-0.056954684782,-0.037872991584,2014-06-05,-0.476195875237,-0.352142735189,-0.013006885998,2014-07-31,0.450000000000,-0.230000000000,0.006268685583,0.020598523125
2014-05-07,0.389618822918,0.022709724304,0.007722007722,2014-05-15,-0.085471303010,-0.067310082015,-0.026254826255,2014-06-06,-0.272111928707,-0.368245328545,-0.005791505792,2014-08-01,0.450000000000,-0.210000000000,0.001029667289,0.023790951638
2014-05-08,0.389618822918,0.000000000000,0.001157407407,2014-05-16,-0.085471303010,-0.081576049272,-0.023533950617,2014-06-09,-0.272111928707,-0.370453211060,-0.003086419753,2014-08-04,0.420000000000,-0.190000000000,0.003686917882,-0.007290867229
2014-05-09,0.389618822918,0.000000000000,0.000000000000,2014-05-19,0.000000000000,-0.086234883532,-0.025522041763,2014-06-10,-0.272111928707,-0.372645714923,-0.006187161640,2014-08-05,0.420000000000,-0.160000000000,0.006622463072,-0.008429118774
2014-05-12,0.389618822918,-0.005520713718,0.001543209877,2014-05-20,0.049020408830,-0.072114394033,-0.024691358025,2014-06-11,-0.122952499351,-0.381265113212,-0.000771604938,2014-08-06,0.440000000000,-0.130000000000,0.006759965114,-0.009549274255
2014-05-13,0.389618822918,0.016471208328,0.001155624037,2014-05-21,0.163046432001,-0.041421588932,-0.025808936826,2014-06-12,-0.122952499351,-0.364091009013,-0.002696456086,2014-08-07,0.480000000000,-0.030000000000,0.005338207232,-0.009541984733
2014-05-14,0.000000000000,0.044410889550,-0.007279693487,2014-05-22,0.163046432001,-0.005287200744,-0.024137931034,2014-06-13,-0.122952499351,-0.353786546494,-0.004597701149,2014-08-08,0.450000000000,-0.050000000000,0.004170893924,-0.019252548131
2014-05-15,0.000000000000,0.061064973131,0.002312138728,2014-05-23,0.229889461484,0.000000000000,-0.016955684008,2014-06-16,-0.122952499351,-0.338940844447,0.008092485549,2014-08-11,0.370000000000,-0.150000000000,0.000570496493,0.000000000000
2014-05-16,0.000000000000,0.061064973131,0.001546790410,2014-05-26,0.304884245615,0.015945911468,-0.013921113689,2014-06-17,-0.044643521481,-0.338940844447,0.004640371230,2014-08-12,0.310000000000,-0.190000000000,0.000915647941,0.001544401544
2014-05-19,0.000000000000,0.044410889550,-0.000770416025,2014-05-27,0.304884245615,0.016204303863,-0.020030816641,2014-06-18,-0.044643521481,-0.337866373849,-0.000385208012,2014-08-13,0.340000000000,-0.140000000000,0.001194377510,0.003866976025
2014-05-20,0.000000000000,0.010802869242,-0.009234320893,2014-05-28,0.389618822918,-0.005315303823,-0.021931512120,2014-06-19,-0.044643521481,-0.329588444343,0.002308580223,2014-08-14,0.370000000000,-0.150000000000,0.001718709843,0.005428460644
